% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=3, Tue Mar 29 00:13:58 2022, <python>{}</python>
1 6 0.24936863968409873 1.0000499672347152 -0.253276 -2.5327600000000000e-01 -0.21031400000000003 -0.09781199999999998   
2 12 0.24875786309953868 1.0000499672347152 -0.27245400000000003 -2.7245400000000003e-01 -0.22191799999999998 -0.059894   
3 18 0.24816307941270138 1.0000499672347152 -0.27245400000000003 -2.3383200000000004e-01 -0.182168 -0.0048860000000000015   
4 24 0.24758368960449892 1.0000499672347152 -0.27245400000000003 -2.2429799999999997e-01 -0.18466 -0.06936800000000001   
5 30 0.24701751561009697 1.0000499672347152 -0.29227400000000003 -2.9227400000000003e-01 -0.11630199999999999 -0.09346000000000002   
6 36 0.2464627512303269 1.0000499672347152 -0.29227400000000003 -2.0840600000000001e-01 -0.12237200000000001 -0.039347999999999994   
7 42 0.24592030867066297 1.0000499672347152 -0.29227400000000003 -2.4560200000000001e-01 -0.081018 0.0020199999999999884   
8 48 0.24538776130302234 1.0000499672347152 -0.29227400000000003 -2.0277000000000003e-01 -0.131596 0.07551000000000001   
